id,billed_cost,effective_cost,list_cost,contracted_cost,billing_account_id,billing_account_name,billing_account_type,sub_account_id,sub_account_name,sub_account_type,billing_period_start,billing_period_end,charge_period_start,charge_period_end,billing_currency,pricing_currency,service_name,service_category,provider_name,publisher_name,invoice_issuer_name,charge_category,charge_class,charge_description,pricing_quantity,pricing_unit,sku_id,sku_price_id,sku_meter,sku_price_details,list_unit_price,contracted_unit_price,resource_id,resource_name,resource_type,region_id,region_name,availability_zone,capacity_reservation_id,capacity_reservation_status,commitment_discount_id,commitment_discount_type,commitment_discount_category,commitment_discount_name,commitment_discount_status,commitment_discount_quantity,commitment_discount_unit,consumed_quantity,consumed_unit,tags,pricing_category,pricing_currency_contracted_unit_price,pricing_currency_effective_cost,pricing_currency_list_unit_price,service_subcategory,charge_frequency,invoice_id,invoice_issuer,x_provider_data,x_raw_billing_data_id,x_provider_id,x_created_at,x_updated_at,_dlt_load_id,_dlt_id
3307c3dd-127c-44ef-a957-be724bb8f129,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-15 21:00:00.000000,2025-07-15 22:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,4468.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,hMC9mKO8GXfCeg
33544987-630f-4c5f-9547-c17b7d027404,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-16 12:00:00.000000,2025-07-16 13:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,3529.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,4go2yJRU7pB0cA
33cd8ca6-a602-4ae3-92d0-31589dcc4536,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-14 20:00:00.000000,2025-07-14 21:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,2952.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,6q3TcSSxwmjQLA
34645b07-1a24-4124-904c-f10ec0975626,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-15 21:00:00.000000,2025-07-15 22:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,1022.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,YMhZc19gquhWTw
353df446-b62a-4d95-9f46-f5b349a17e37,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-16 09:00:00.000000,2025-07-16 10:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,11898.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,CN7TLvR8xOBH6Q
36568bbc-cac7-4459-b778-dd7fbed3f4d7,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-13 09:00:00.000000,2025-07-13 10:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,2952.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,PPzUa8r87VcoOQ
3670bdcb-24f9-4110-b7dc-9d0b2eff4e6d,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-10 07:00:00.000000,2025-07-10 08:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,3501.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,H0HEM4eFYUyGOQ
36f9860a-5183-46f1-852b-51709724b19a,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-16 02:00:00.000000,2025-07-16 03:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,5449.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,Yl1Qa1kMDMoRZw
3729bb60-47a9-4ffd-9065-d4004afe01c1,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-12 06:00:00.000000,2025-07-12 07:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,1919.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,kjxC9PFOIOvHYg
3778adf9-f0d8-48b3-8f9c-11a604a35169,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-15 16:00:00.000000,2025-07-15 17:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,954204160.0,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,LLHrxXUersIHjA
378c10ca-4822-4e54-b27d-09660a969b54,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-13 00:00:00.000000,2025-07-13 01:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,1918.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,YBaavvvpGcqTgQ
395d353e-f386-4a92-bf98-20e32460d5e6,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-09 20:00:00.000000,2025-07-09 21:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,8144.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,J18n8DiBgMoiNQ
397dedfb-efa9-4ca6-bb58-45cbb4bfc377,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-11 10:00:00.000000,2025-07-11 11:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,2056.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,cH7jSjJQxgfnpw
3982551c-6880-4835-8475-ce15eb0e9c89,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-13 10:00:00.000000,2025-07-13 11:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Analysis,1.0,tebibyte,1DF5-1F98-1DD1,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 1DF5-1F98-1DD1, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/jobs/46e9e4d6-5ae2-4764-9f4d-e1b9e8414adb,demo-resource-87bb02a8,bigquery.jobs,,,,,,,,,,,,,10485760.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,LrBPxaC3h4KbRw
39c3c603-d692-4d70-8c17-2599f248c5c7,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-16 05:00:00.000000,2025-07-16 06:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,988807168.0,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,amQ7a45T7Dejuw
39d44845-a242-4df8-a0dc-5ca5b88248ab,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-09 23:00:00.000000,2025-07-10 00:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,2953.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,fSAdmy5yROyLhA
3a0a5d40-7e6c-4b97-bbcb-3b5a40d92075,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-14 11:00:00.000000,2025-07-14 12:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,5449.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,ZRLSG2sei1lRiw
3a5f47f1-ed6c-4a3a-81e4-e0f04690f421,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-13 15:00:00.000000,2025-07-13 16:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,4090.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,5Yd8w5VsfpEt5g
3a834614-a462-4a3e-acbd-65fe132f4f85,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-16 03:00:00.000000,2025-07-16 04:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,2957.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,yt+TGEEoIS/Gqw
3b963949-d223-4257-84d7-d78250dac462,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-16 04:00:00.000000,2025-07-16 05:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,988807168.0,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,6W6eDzPjZLjj5Q
3baca7d9-b881-4391-aae8-c0889a0b027f,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-11 11:00:00.000000,2025-07-11 12:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,2948.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,UrBrT6oN4h2Dpg
3beef77c-900d-4651-a475-466f954e5ac3,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-14 17:00:00.000000,2025-07-14 18:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,1920.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,/XIRAj8nAgSgMA
3ccec88b-2bfa-40f8-9f6d-019941fbcf11,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-16 09:00:00.000000,2025-07-16 10:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,26777.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,oCDSbyWNMezDZA
3ce36a0d-a836-4e29-80a7-818880c1bad5,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-13 10:00:00.000000,2025-07-13 11:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,8874.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,tS1jLGPsK+u2gQ
3ced23f2-46fe-4b10-856d-57648cd1b1f7,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-10 19:00:00.000000,2025-07-10 20:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,13081.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,wStr1a0abEStVQ
3d2b791c-556f-44d9-8a40-7681325afbd1,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-14 05:00:00.000000,2025-07-14 06:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,2951.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,6nbton6Gf+vlwA
3dab5839-831e-402a-a501-b0e51d43ccd8,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-14 18:00:00.000000,2025-07-14 19:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,2954.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,61c8abe2-9881-4d71-882f-488794916ce5,2025-07-22 13:44:31,2025-07-22 13:44:31,1753191871.6190083,blyPRwKtlISSVg
